"Timestamp","What is your Rice Purity Test Score?","What is your sexuality?","What is your sex?","What gender do you identify with?","Are you transgender?","What is your age?","How would you define yourself politically?","Would you consider yourself religious?","How concerned are you about climate change?","Select the drugs below you think should be decriminalized:","Do you think the police service funding should be:","How many times a week do you masturbate?","How often do you have sex in a month?","Would you consider yourself ""sexually free""?","Would you describe yourself as a kinky person?","Do you think your parents be disappointed in you if they knew the details of your sex life?","How scared are you of catching STDs/STIs?","How scared are you of having/causing an unwanted pregnancy?","What is the highest education level you have completed OR are currently pursuing?","How many years have you lived apart from your parents?","What is your annual income?","Would you say you are a(n):","Would you consider yourself a healthy person?"
"2020/11/15 11:53:56 PM CST","53","Heterosexual","Female","Female","No","21","Center","No","Decently concerned","Marijuana;Psychedelics","Lessened","2 - 4","3 - 8 times","Yes","No","No","Decently scared","Absolutely terrified","Bachelor's Degree (4 year)","0 (I have never lived apart from my parents)","$0 - $10,000","Introvert","Maybe"
"2020/11/15 11:54:43 PM CST","48","Heterosexual","Female","Female","No","20","Left","No","Somewhat concerned","Marijuana;Psychedelics","Lessened","0","1 - 2 times","Yes","Yes","No","Not at all scared","Absolutely terrified","Bachelor's Degree (4 year)","1 - 2","$0 - $10,000","Ambivert","Maybe"
"2020/11/15 11:54:51 PM CST","89","Asexual","Female","Non-binary","Maybe","24","Left","No","Decently concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","0","I have never had sex","Yes","No","I don't know","Not at all scared","Not at all scared","Bachelor's Degree (4 year)","3 - 5","$80,001 - $120,000","Introvert","Yes"
"2020/11/15 11:55:17 PM CST","100","Asexual","Female","Female","No","18","Left","No","Somewhat concerned","Marijuana","Lessened","0","I have never had sex","Maybe","No","No","Very scared","Absolutely terrified","Bachelor's Degree (4 year)","0 (I have never lived apart from my parents)","$0 - $10,000","Introvert","Maybe"
"2020/11/15 11:55:33 PM CST","32","Bisexual","Female","Female","No","23","Left","No","Decently concerned","Marijuana;Psychedelics","Lessened","1","9 - 15 times","Yes","Yes","I don't know","A little scared","A little scared","Master's Degree","6 - 10","$10,001 - $30,000","Introvert","Yes"
"2020/11/15 11:55:35 PM CST","61","Heterosexual","Male","Male","No","24","Left","No","Decently concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","10+","I have had sex, but not recently, or not frequent enough to be monthly","Yes","Yes","No","Not at all scared","Not at all scared","Master's Degree","0 (I have never lived apart from my parents)","$30,001 - $50,000","Ambivert","Yes"
"2020/11/15 11:55:47 PM CST","13","Questioning","Male","Male","No","20","Left","No","Decently concerned","Marijuana;Psychedelics","Lessened","1","15 - 25 times","Yes","Yes","No","Not at all scared","Not at all scared","Bachelor's Degree (4 year)","3 - 5","$10,001 - $30,000","Ambivert","No"
"2020/11/15 11:55:56 PM CST","22","Heterosexual","Female","Female","No","18","libertarian","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","2 - 4","1 - 2 times","Yes","Yes","Yes","A little scared","Somewhat scared","High School / GED Equivalent","0 (I have never lived apart from my parents)","$0 - $10,000","Ambivert","No"
"2020/11/15 11:58:37 PM CST","38","Heterosexual","Male","Male","No","23","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Abolished","2 - 4","I have had sex, but not recently, or not frequent enough to be monthly","Yes","Yes","No","Somewhat scared","Somewhat scared","Bachelor's Degree (4 year)","3 - 5","$0 - $10,000","Introvert","Yes"
"2020/11/15 11:58:43 PM CST","22","Bisexual","Female","Female","No","19","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","7 - 10","15 - 25 times","Maybe","Yes","Yes","Not at all scared","Decently scared","Bachelor's Degree (4 year)","0 (I have never lived apart from my parents)","$0 - $10,000","Introvert","No"
"2020/11/15 11:59:51 PM CST","20","Heterosexual","Female","Female","No","46","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","2 - 4","9 - 15 times","Yes","No","No","Not at all scared","Not at all scared","Master's Degree","10+","$80,001 - $120,000","Introvert","Maybe"
"2020/11/16 12:00:18 AM CST","95","Questioning","Female","Female","No","20","Left","Yes","Decently concerned","Marijuana","Lessened","0","I have never had sex","No","No","No","Not at all scared","Not at all scared","Bachelor's Degree (4 year)","3 - 5","$0 - $10,000","Introvert","Yes"
"2020/11/16 12:02:14 AM CST","40","Heterosexual","Male","Male","No","22","Center","Maybe","Very concerned","I don't think any of these drugs should be decriminalized","Left the way it is","2 - 4","3 - 8 times","No","Yes","Yes","Decently scared","Decently scared","Bachelor's Degree (4 year)","1 - 2","$0 - $10,000","Ambivert","Maybe"
"2020/11/16 12:02:21 AM CST","45","Heterosexual","Male","Male","No","18","Center","Yes","Decently concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Increased","5 - 7","I have had sex, but not recently, or not frequent enough to be monthly","Maybe","No","Yes","A little scared","A little scared","High School / GED Equivalent","1 - 2","$0 - $10,000","Introvert","No"
"2020/11/16 12:03:34 AM CST","28","Homosexual","Male","Male","No","28","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","2 - 4","3 - 8 times","Yes","No","I don't know","Decently scared","Not at all scared","Master's Degree","6 - 10","$30,001 - $50,000","Extrovert","Yes"
"2020/11/16 12:03:44 AM CST","81","Heterosexual","Male","Male","No","23","Center","No","Not at all concerned","Marijuana","Lessened","5 - 7","I have never had sex","Maybe","Yes","No","Not at all scared","Not Applicable","Doctoral Degree","3 - 5","$0 - $10,000","Introvert","No"
"2020/11/16 12:03:46 AM CST","64","Heterosexual","Male","Male","No","18","Left","No","Decently concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Left the way it is","2 - 4","I have never had sex","Maybe","Yes","No","A little scared","Decently scared","Bachelor's Degree (4 year)","1 - 2","$10,001 - $30,000","Extrovert","Yes"
"2020/11/16 12:03:53 AM CST","53","Heterosexual","Female","Female","No","20","Left","No","Decently concerned","Marijuana","Lessened","5 - 7","9 - 15 times","Maybe","No","Yes","Not at all scared","Somewhat scared","Bachelor's Degree (4 year)","1 - 2","$0 - $10,000","Ambivert","Maybe"
"2020/11/16 12:04:10 AM CST","73","Homosexual","Female","Female","No","19","Left","No","Very concerned","I don't think any of these drugs should be decriminalized","Lessened","0","I have never had sex","No","No","Yes","Somewhat scared","Not at all scared","Doctoral Degree","1 - 2","$0 - $10,000","Introvert","Yes"
"2020/11/16 12:04:51 AM CST","97","Asexual or something similar","Male","Male","No","18","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Left the way it is","0","I have never had sex","Yes","No","No","Not at all scared","Not at all scared","Bachelor's Degree (4 year)","1 - 2","$30,001 - $50,000","Extrovert","Yes"
"2020/11/16 12:05:37 AM CST","38","Bisexual","Male","Male","Yes","27","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","5 - 7","9 - 15 times","Yes","Yes","I don't know","Somewhat scared","A little scared","Bachelor's Degree (4 year)","6 - 10","$50,001 - $80,000","Introvert","Maybe"
"2020/11/16 12:05:39 AM CST","32","Heterosexual","Female","Female","No","25","Left","No","A little concerned","Marijuana;Psychedelics","Lessened","5 - 7","3 - 8 times","Maybe","Yes","No","Not at all scared","Not at all scared","Master's Degree","6 - 10","$50,001 - $80,000","Introvert","Yes"
"2020/11/16 12:05:46 AM CST","58","Bisexual","Female","Female","No","38","Left","No","Somewhat concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","1","I have had sex, but not recently, or not frequent enough to be monthly","No","Yes","Yes","A little scared","Decently scared","Master's Degree","10+","$80,001 - $120,000","Introvert","Yes"
"2020/11/16 12:06:01 AM CST","95","Questioning","Female","Female","No","18","Left","Yes","Decently concerned","Marijuana","Lessened","0","I have never had sex","No","No","I don't know","Not at all scared","A little scared","High School / GED Equivalent","1 - 2","$0 - $10,000","Extrovert","Maybe"
"2020/11/16 12:07:05 AM CST","25","Bisexual","Female","Female","No","23","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","2 - 4","3 - 8 times","Yes","Yes","I don't know","Somewhat scared","A little scared","Bachelor's Degree (4 year)","3 - 5","$10,001 - $30,000","Ambivert","Yes"
"2020/11/16 12:08:07 AM CST","73","Queer","Prefer not to say","Non-binary","Yes","22","Left","Maybe","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Abolished","2 - 4","I have never had sex","No","Yes","Yes","Very scared","Absolutely terrified","High School / GED Equivalent","0 (I have never lived apart from my parents)","$10,001 - $30,000","Introvert","No"
"2020/11/16 12:08:15 AM CST","11","Heterosexual","Male","Male","No","35","Center","Maybe","Somewhat concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Abolished","10+","9 - 15 times","Yes","Yes","No","A little scared","Not at all scared","Master's Degree","10+","$120,001 - $160,000","Ambivert","Maybe"
"2020/11/16 12:08:26 AM CST","36","Heterosexual","Male","Male","No","23","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","2 - 4","3 - 8 times","Maybe","No","Yes","Not at all scared","Absolutely terrified","Bachelor's Degree (4 year)","1 - 2","$0 - $10,000","Introvert","Yes"
"2020/11/16 12:08:34 AM CST","23","Questioning","Male","Male","Maybe","20","Right","No","Somewhat concerned","Marijuana","Left the way it is","5 - 7","3 - 8 times","Yes","Yes","Yes","Somewhat scared","Decently scared","Associate's Degree (2 year)","0 (I have never lived apart from my parents)","$10,001 - $30,000","Ambivert","Yes"
"2020/11/16 12:08:42 AM CST","56","Heterosexual","Male","Male, questioning","Maybe","29","Center","No","Not at all concerned","I don't think any of these drugs should be decriminalized","Left the way it is","2 - 4","I have had sex, but not recently, or not frequent enough to be monthly","Maybe","Yes","Yes","A little scared","Decently scared","Bachelor's Degree (4 year)","6 - 10","$80,001 - $120,000","Introvert","Maybe"
"2020/11/16 12:09:19 AM CST","44","Homosexual","Female","Non-binary","Maybe","21","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Abolished","2 - 4","I have had sex, but not recently, or not frequent enough to be monthly","No","Yes","No","A little scared","Not at all scared","Bachelor's Degree (4 year)","1 - 2","$10,001 - $30,000","Introvert","No"
"2020/11/16 12:09:49 AM CST","47","Heterosexual","Female","Female","No","31","Left","No","A little concerned","Marijuana;Psychedelics","Abolished","1","I have had sex, but not recently, or not frequent enough to be monthly","Maybe","No","Yes","Decently scared","Absolutely terrified","Bachelor's Degree (4 year)","1 - 2","$30,001 - $50,000","Introvert","No"
"2020/11/16 12:10:53 AM CST","23","Heterosexual","Male","Male","No","21","Left","No","A little concerned","Psychedelics","Lessened","2 - 4","3 - 8 times","Yes","Yes","No","Decently scared","Absolutely terrified","High School / GED Equivalent","0 (I have never lived apart from my parents)","$30,001 - $50,000","Ambivert","Maybe"
"2020/11/16 12:11:37 AM CST","86","Bisexual","Female","Female","No","19","Left","No","Very concerned","Marijuana","Abolished","2 - 4","I have never had sex","No","No","No","A little scared","Not at all scared","Bachelor's Degree (4 year)","0 (I have never lived apart from my parents)","$0 - $10,000","Ambivert","Maybe"
"2020/11/16 12:12:30 AM CST","92","Heterosexual","Female","Female","No","18","Left","No","Decently concerned","Marijuana","Lessened","2 - 4","I have never had sex","Maybe","Yes","Yes","Somewhat scared","Decently scared","High School / GED Equivalent","0 (I have never lived apart from my parents)","$0 - $10,000","Introvert","Yes"
"2020/11/16 12:14:58 AM CST","39","Heterosexual","Female","Female","No","19","Not Political","No","A little concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","1","15 - 25 times","Yes","No","No","Not at all scared","A little scared","Bachelor's Degree (4 year)","0 (I have never lived apart from my parents)","$0 - $10,000","Introvert","Maybe"
"2020/11/16 12:15:07 AM CST","40","Heterosexual","Male","Male","No","22","not political","No","Not at all concerned","Marijuana;Psychedelics","Left the way it is","1","15 - 25 times","Yes","No","No","Not at all scared","Not at all scared","Bachelor's Degree (4 year)","3 - 5","$10,001 - $30,000","Introvert","Yes"
"2020/11/16 12:16:18 AM CST","16","Bisexual","Female","Female","No","23","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","2 - 4","1 - 2 times","Maybe","No","Yes","Not at all scared","A little scared","Master's Degree","3 - 5","$30,001 - $50,000","Introvert","Yes"
"2020/11/16 12:17:21 AM CST","81","Asexual","Male","Unsure","Maybe","23","Left","No","A little concerned","Marijuana;Psychedelics","Lessened","5 - 7","I have never had sex","No","No","I don't know","Not at all scared","Not at all scared","Bachelor's Degree (4 year)","1 - 2","$0 - $10,000","Introvert","Maybe"
"2020/11/16 12:17:34 AM CST","44","Heterosexual","Male","Male","No","nunya","Left","No","Decently concerned","Marijuana;Psychedelics","Lessened","2 - 4","3 - 8 times","No","No","Yes","Not at all scared","A little scared","Bachelor's Degree (4 year)","3 - 5","$30,001 - $50,000","Introvert","Yes"
"2020/11/16 12:19:04 AM CST","65","Bisexual","Male","Male","No","24","Left","No","Very concerned","Marijuana;Psychedelics","Lessened","7 - 10","I have had sex, but not recently, or not frequent enough to be monthly","Yes","Yes","Yes","Somewhat scared","Somewhat scared","Bachelor's Degree (4 year)","0 (I have never lived apart from my parents)","$0 - $10,000","Introvert","Maybe"
"2020/11/16 12:19:50 AM CST","60","Heterosexual","Female","Female","No","40","Left","Yes","Very concerned","Marijuana","Lessened","0","1 - 2 times","No","No","No","Not at all scared","Not at all scared","Master's Degree","10+","$50,001 - $80,000","Ambivert","Maybe"
"2020/11/16 12:21:29 AM CST","18","Questioning","Female","Female","No","27","Left","No","Very concerned","Marijuana;Psychedelics","Lessened","0","15 - 25 times","Yes","Yes","No","Not at all scared","A little scared","High School / GED Equivalent","6 - 10","$80,001 - $120,000","Ambivert","No"
"2020/11/16 12:22:03 AM CST","51","Bisexual","Female","Non-binary","No","19","Left","No","Very concerned","Marijuana;Psychedelics","Lessened","1","I have had sex, but not recently, or not frequent enough to be monthly","Yes","Yes","No","Decently scared","Not at all scared","Associate's Degree (2 year)","0 (I have never lived apart from my parents)","$80,001 - $120,000","Ambivert","No"
"2020/11/16 12:22:28 AM CST","35","Bisexual","Female","Female","No","19","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","2 - 4","1 - 2 times","Maybe","No","No","A little scared","A little scared","Bachelor's Degree (4 year)","1 - 2","$0 - $10,000","Extrovert","Maybe"
"2020/11/16 12:23:02 AM CST","73","Bisexual","Male","Female","Yes","24","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Abolished","5 - 7","I have never had sex","No","No","Yes","Not at all scared","Not Applicable","Bachelor's Degree (4 year)","3 - 5","$0 - $10,000","Introvert","No"
"2020/11/16 12:23:07 AM CST","43","Questioning","Female","Female","No","21","Left","No","Very concerned","Marijuana;Psychedelics","Lessened","1","3 - 8 times","Maybe","No","No","Not at all scared","Decently scared","High School / GED Equivalent","1 - 2","$30,001 - $50,000","Ambivert","Yes"
